Code,Name,Value
en,SAMBOREJO,SAMBOREJO
en,KARANGJOMPO,KARANGJOMPO
en,TEGALDOWO,TEGALDOWO
en,JERUKSARI,JERUKSARI
en,DELEGTUKANG,DELEGTUKANG
en,PETUKANGAN,PETUKANGAN
en,WIRADESA,WIRADESA
en,WARUKIDUL,WARUKIDUL
en,BONDANSARI,BONDANSARI
en,KAMPIL,KAMPIL
en,GUMAWANG,GUMAWANG
en,KEMPLONG,KEMPLONG
en,WERDI,WERDI
en,ROWOYOSO,ROWOYOSO
en,BEBEL,BEBEL
en,"WONOKERTO WETAN","WONOKERTO WETAN"
en,SIJAMBE,SIJAMBE
en,PECAKARAN,PECAKARAN
en,"WONOKERTO KULON","WONOKERTO KULON"
en,TRATEBANG,TRATEBANG
en,MANDIRAJA,MANDIRAJA
en,WALANGSANGA,WALANGSANGA
en,BANYUMUDAL,BANYUMUDAL
en,WANGKELANG,WANGKELANG
en,KEBANGGAN,KEBANGGAN
en,GENDOWANG,GENDOWANG
en,WARUNGPRING,WARUNGPRING
en,DATAR,DATAR
en,CIBUYUR,CIBUYUR
en,MERENG,MERENG
en,CLEKATAKAN,CLEKATAKAN
en,PENAKIR,PENAKIR
en,JURANGMANGU,JURANGMANGU
en,NYALEMBENG,NYALEMBENG
en,PAGENTERAN,PAGENTERAN
en,SIREMENG,SIREMENG
en,CIKENDUNG,CIKENDUNG
en,GUNUNGTIGA,GUNUNGTIGA
en,BADAK,BADAK
en,GUNUNGJAYA,GUNUNGJAYA
en,MENDELEM,MENDELEM
en,BELUK,BELUK
en,SIKASUR,SIKASUR
en,KALISALEH,KALISALEH
en,TUNDAGAN,TUNDAGAN
en,TLAGASANA,TLAGASANA
en,BONGAS,BONGAS
en,CAWET,CAWET
en,MEDAYU,MEDAYU
en,BODAS,BODAS
en,JOJOGAN,JOJOGAN
en,MAJALANGU,MAJALANGU
en,TAMBI,TAMBI
en,WATUKUMPUL,WATUKUMPUL
en,MAJAKERTA,MAJAKERTA
en,WISNU,WISNU
en,LONGKEYANG,LONGKEYANG
en,JATINGARANG,JATINGARANG
en,KWASEN,KWASEN
en,JATIROYOM,JATIROYOM
en,PARUNGGALIH,PARUNGGALIH
en,PAYUNG,PAYUNG
en,CANGAK,CANGAK
en,KESESIREJO,KESESIREJO
en,KARANGBRAI,KARANGBRAI
en,JRAGANAN,JRAGANAN
en,KEBANDARAN,KEBANDARAN
en,BODEH,BODEH
en,KELANGDEPOK,KELANGDEPOK
en,PENDOWO,PENDOWO
en,SUMURKIDANG,SUMURKIDANG
en,WANARATA,WANARATA
en,PEDAGUNG,PEDAGUNG
en,PEGIRINGAN,PEGIRINGAN
en,PURANA,PURANA
en,BANTARBOLANG,BANTARBOLANG
en,GLANDANG,GLANDANG
en,"KEBON GEDE","KEBON GEDE"
en,LENGGERONG,LENGGERONG
en,KECEPIT,KECEPIT
en,GEMBYANG,GEMBYANG
en,MEJAGONG,MEJAGONG
en,RANDUDONGKAL,RANDUDONGKAL
en,KARANGMONCOL,KARANGMONCOL
en,SEMINGKIR,SEMINGKIR
en,TANAHBAYA,TANAHBAYA
en,LODAYA,LODAYA
en,KREYO,KREYO
en,KALITORONG,KALITORONG
en,KEJENE,KEJENE
en,BANJARMULYA,BANJARMULYA
en,SURAJAYA,SURAJAYA
en,PAGONGSORAN,PAGONGSORAN
en,SUNGAPAN,SUNGAPAN
en,PADURAKSA,PADURAKSA
en,WANAMULYA,WANAMULYA
en,MENGORI,MENGORI
en,SEWAKA,SEWAKA
en,SARADAN,SARADAN
en,BOJONGBATA,BOJONGBATA
en,BOJONGNANGKA,BOJONGNANGKA
en,PELUTAN,PELUTAN
en,LAWANGREJO,LAWANGREJO
en,WIDURI,WIDURI
en,PENGGARIT,PENGGARIT
en,SOKAWANGI,SOKAWANGI
en,"JEBED SELATAN","SOUTH JEBED"
en,"JEBED UTARA","NORTH JEBED"
en,CIBELOK,CIBELOK
en,KALIGELANG,KALIGELANG
en,BANJARDAWA,BANJARDAWA
en,SITEMU,SITEMU
en,PEDURUNGAN,PEDURUNGAN
en,"WANAREJAN SELATAN","SOUTH WANAREJAN"
en,"WANAREJAN UTARA","NORTH WANAREJAN"
en,ASEMDOYONG,ASEMDOYONG
en,PETANJUNGAN,PETANJUNGAN
en,SIRANGKANG,SIRANGKANG
en,ISER,ISER
en,PETARUKAN,PETARUKAN
en,KALIRANDU,KALIRANDU
en,TEGALMLATI,TEGALMLATI
en,LONING,LONING
en,"NYAMPLUNG SARI","NYAMPLUNG SARI"
en,KLAREYAN,KLAREYAN
en,KENDALDOYONG,KENDALDOYONG
en,SOKAWATI,SOKAWATI
en,"TEGALSARI BARAT","WEST TEGALSARI"
en,"TEGALSARI TIMUR","EAST TEGALSARI"
en,KARANGTALOK,KARANGTALOK
en,WONOGIRI,WONOGIRI
en,CIBIYUK,CIBIYUK
en,BANGLARANGAN,BANGLARANGAN
en,UJUNGGEDE,UJUNGGEDE
en,KEBAGUSAN,KEBAGUSAN
en,TUMBAL,TUMBAL
en,SIKAYU,SIKAYU
en,AMBOKULON,AMBOKULON
en,GEDEG,GEDEG
en,SARWODADI,SARWODADI
en,KEBOJONGAN,KEBOJONGAN
en,BOTEKAN,BOTEKAN
en,AMBOWETAN,AMBOWETAN
en,WIYOROWETAN,WIYOROWETAN
en,SAMONG,SAMONG
en,TASIKREJO,TASIKREJO
en,KALIPRAU,KALIPRAU
en,PAMUTIH,PAMUTIH
en,PADEK,PADEK
en,BLENDUNG,BLENDUNG
en,"PRUPUK SELATAN","SOUTH PRUPUK"
en,"PRUPUK UTARA","NORTH PRUPUK"
en,DANARAJA,DANARAJA
en,JEMBAYAT,JEMBAYAT
en,PAKULAUT,PAKULAUT
en,MARGAAYU,MARGAAYU
en,KALISALAK,KALISALAK
en,KARANGDAWA,KARANGDAWA
en,JATILABA,JATILABA
en,CINTAMANIK,CINTAMANIK
en,DUKUHBENDA,DUKUHBENDA
en,BATUMIRAH,BATUMIRAH
en,BEGAWAT,BEGAWAT
en,"GUNUNG AGUNG","GUNUNG AGUNG"
en,JEJEG,JEJEG
en,MUNCANGLARANG,MUNCANGLARANG
en,BUMIJAWA,BUMIJAWA
en,TRAJU,TRAJU
en,PAGERKASIH,PAGERKASIH
en,CAWITALI,CAWITALI
en,CARUL,CARUL
en,SUMBAGA,SUMBAGA
en,SOKATENGAH,SOKATENGAH
en,SOKASARI,SOKASARI
en,REMBUL,REMBUL
en,SUNIARSIH,SUNIARSIH
en,TUWEL,TUWEL
en,BATUNYANA,BATUNYANA
en,SANGKANAYU,SANGKANAYU
en,GUNUNGJATI,GUNUNGJATI
en,PUCANGLUWUK,PUCANGLUWUK
en,KAJENENGAN,KAJENENGAN
en,KALIJAMBU,KALIJAMBU
en,DANASARI,DANASARI
en,CIKURA,CIKURA
en,CENGGINI,CENGGINI
en,BUKATEJA,BUKATEJA
en,KALIBAKUNG,KALIBAKUNG
en,KARANGJAMBU,KARANGJAMBU
en,CILONGOK,CILONGOK
en,TEMBONGWAH,TEMBONGWAH
en,DANAREJA,DANAREJA
en,SANGKANJAYA,SANGKANJAYA
en,DANAWARIH,DANAWARIH
en,PAGERWANGI,PAGERWANGI
en,HARJOWINANGUN,HARJOWINANGUN
en,SESEPAN,SESEPAN
en,"WRINGIN JENGGOT","WRINGIN JENGGOT"
en,PAMIRITAN,PAMIRITAN
en,"BALAPULANG WETAN","BALAPULANG WETAN"
en,"BALAPULANG KULON","BALAPULANG KULON"
en,CIBUNAR,CIBUNAR
en,SRENGSENG,SRENGSENG
en,RAJEGWESI,RAJEGWESI
en,SEMBOJA,SEMBOJA
en,PAGERBARANG,PAGERBARANG
en,KEDUNGSUGIH,KEDUNGSUGIH
en,SUROKIDUL,SUROKIDUL
en,TIMBANGREJA,TIMBANGREJA
en,YAMANSARI,YAMANSARI
en,"LEBAKSIU KIDUL","LEBAKSIU KIDUL"
en,"LEBAKSIU LOR","LEBAKSIU LOR"
en,PENDAWA,PENDAWA
en,"LEBAK GOAH","LEBAK GOAH"
en,KESUBEN,KESUBEN
en,BALARADIN,BALARADIN
en,KAMBANGAN,KAMBANGAN
en,TEGALANDONG,TEGALANDONG
en,DUKUHDAMU,DUKUHDAMU
en,"SLARANG KIDUL","SLARANG KIDUL"
en,MOKAHA,MOKAHA
en,PENYALAHAN,PENYALAHAN
en,SITAIL,SITAIL
en,SUMBARANG,SUMBARANG
en,CERIH,CERIH
en,GANTUNGAN,GANTUNGAN
en,ARGATAWANG,ARGATAWANG
en,PADASARI,PADASARI
en,DUKUHBANGSA,DUKUHBANGSA
en,JATINEGARA,JATINEGARA
en,LUWIJAWA,LUWIJAWA
en,LEMBASARI,LEMBASARI
en,PENUJAH,PENUJAH
en,TONGGARA,TONGGARA
en,"DUKUHJATI WETAN","DUKUHJATI WETAN"
en,SUMINGKIR,SUMINGKIR
en,KEBANDINGAN,KEBANDINGAN
en,SEMEDO,SEMEDO
en,PENER,PENER
en,DERMASUCI,DERMASUCI
en,"DUKUHJATI KIDUL","DUKUHJATI KIDUL"
en,PENUSUPAN,PENUSUPAN
en,"BOGARES KIDUL","BOGARES KIDUL"
en,"BOGARES LOR","BOGARES LOR"
en,PANGKAH,PANGKAH
en,DUKUHSEMBUNG,DUKUHSEMBUNG
en,KENDALSERUT,KENDALSERUT
en,"GROBOG KULON","GROBOG KULON"
en,"GROBOG WETAN","GROBOG WETAN"
en,PAKETIBAN,PAKETIBAN
en,RANCAWIRU,RANCAWIRU
en,BALAMOA,BALAMOA
en,DERMASANDI,DERMASANDI
en,JENGGAWUR,JENGGAWUR
en,KALIKANGKUNG,KALIKANGKUNG
en,PECABEAN,PECABEAN
en,KALISAPU,KALISAPU
en,"DUKUH RINGIN","DUKUH RINGIN"
en,"DUKUH SALAM","DUKUH SALAM"
en,"SLAWI KULON","SLAWI KULON"
en,"SLAWI WETAN","SLAWI WETAN"
en,KAGOK,KAGOK
en,PROCOT,PROCOT
en,KUDAILE,KUDAILE
en,TRAYEMAN,TRAYEMAN
en,PAKEMBARAN,PAKEMBARAN
en,"SLARANG LOR","SLARANG LOR"
en,SELAPURA,SELAPURA
en,DUKUHWARU,DUKUHWARU
en,GUMAYUN,GUMAYUN
en,KALISOKA,KALISOKA
en,SINDANG,SINDANG
en,BULAKPACING,BULAKPACING
en,LUMINGSER,LUMINGSER
en,KEDUNGSUKUN,KEDUNGSUKUN
en,PAGIYANTEN,PAGIYANTEN
en,"HARJOSARI LOR","HARJOSARI LOR"
en,"HARJOSARI KIDUL","HARJOSARI KIDUL"
en,"TEMBOK LOR","TEMBOK LOR"
en,"TEMBOK KIDUL","TEMBOK KIDUL"
en,"TEMBOK BANJARAN","TEMBOK BANJARAN"
en,"TEMBOK LUWUNG","TEMBOK LUWUNG"
en,ADIWERNA,ADIWERNA
en,LEMAHDUWUR,LEMAHDUWUR
en,PESAREAN,PESAREAN
en,UJUNGRUSI,UJUNGRUSI
en,PECANGAKAN,PECANGAKAN
en,GUMALAR,GUMALAR
en,BERSOLE,BERSOLE
en,SIDAPURNA,SIDAPURNA
en,LAWATAN,LAWATAN
en,PAGONGAN,PAGONGAN
en,"DEBONG WETAN","DEBONG WETAN"
en,"PEKAUMAN KULON","PEKAUMAN KULON"
en,BANDASARI,BANDASARI
en,SUTAPRANAN,SUTAPRANAN
en,KADEMANGARAN,KADEMANGARAN
en,PEGIRIKAN,PEGIRIKAN
en,PEKIRINGAN,PEKIRINGAN
en,"GEMBONG KULON","GEMBONG KULON"
en,PASANGAN,PASANGAN
en,LANGGEN,LANGGEN
en,BENGLE,BENGLE
en,DUKUHMALANG,DUKUHMALANG
en,KAJEN,KAJEN
en,KEBASEN,KEBASEN
en,KALIGAYAM,KALIGAYAM
en,KALADAWA,KALADAWA
en,GETASKEREP,GETASKEREP
en,WANGANDAWA,WANGANDAWA
en,JATIRAWA,JATIRAWA
en,KABUKAN,KABUKAN
en,PURBASANA,PURBASANA
en,KEMANGGUNGAN,KEMANGGUNGAN
en,LEBETENG,LEBETENG
en,BREKAT,BREKAT
en,BULAKWARU,BULAKWARU
en,MINDAKA,MINDAKA
en,TARUB,TARUB
en,"KEDUNG BUNGKUS","KEDUNG BUNGKUS"
en,"KEDOKAN SAYANG","KEDOKAN SAYANG"
en,BUMIHARJA,BUMIHARJA
en,KALIJAMBE,KALIJAMBE
en,MANGUNSAREN,MANGUNSAREN
en,MARGAPADANG,MARGAPADANG
en,KESAMIRAN,KESAMIRAN
en,KESADIKAN,KESADIKAN
en,"MEJASEM BARAT","WEST MEJASEM"
en,"MEJASEM TIMUR","EAST MEJASEM"
en,DINUK,DINUK
en,JATILAWANG,JATILAWANG
en,KEMANTRAN,KEMANTRAN
en,KERTAHARJA,KERTAHARJA
en,KEPUNDUHAN,KEPUNDUHAN
en,"BANGUN GALIH","BANGUN GALIH"
en,TANJUNGHARJA,TANJUNGHARJA
en,MARIBAYA,MARIBAYA
en,KERTAYASA,KERTAYASA
en,"MUNJUNG AGUNG","MUNJUNG AGUNG"
en,PADAHARJA,PADAHARJA
en,DAMPYAK,DAMPYAK
en,KARANGWULUH,KARANGWULUH
en,GEMBONGDADI,GEMBONGDADI
en,HARJASARI,HARJASARI
en,JATIBOGOR,JATIBOGOR
en,PURWAHAMBA,PURWAHAMBA
en,BOJONGSANA,BOJONGSANA
en,KREMAN,KREMAN
en,WARUREJA,WARUREJA
en,RANGIMULYA,RANGIMULYA
en,BANJARTURI,BANJARTURI
en,"BANJAR AGUNG","BANJAR AGUNG"
en,KEDUNGKELOR,KEDUNGKELOR
en,DEMANGHARJO,DEMANGHARJO
en,INDRAJAYA,INDRAJAYA
en,"GUNUNG LARANG","GUNUNG LARANG"
en,"GUNUNG SUGIH","GUNUNG SUGIH"
en,GANGGAWANG,GANGGAWANG
en,CITIMBANG,CITIMBANG
en,KADUMANIS,KADUMANIS
en,GANDOANG,GANDOANG
en,CIPUTIH,CIPUTIH
en,BENTARSARI,BENTARSARI
en,BENTAR,BENTAR
en,TEMBONGRAJA,TEMBONGRAJA
en,"GUNUNG TAJEM","GUNUNG TAJEM"
en,WINDUSAKTI,WINDUSAKTI
en,WINDUASRI,WINDUASRI
en,CAPAR,CAPAR
en,WANOJA,WANOJA
en,CINANAS,CINANAS
en,CIBENTANG,CIBENTANG
en,KARANGPARI,KARANGPARI
en,PANGEBATAN,PANGEBATAN
en,TAMBAKSERANG,TAMBAKSERANG
en,TERLAYA,TERLAYA
en,BANTARKAWUNG,BANTARKAWUNG
en,BANGBAYANG,BANGBAYANG
en,PENGARASAN,PENGARASAN
en,KEBANDUNGAN,KEBANDUNGAN
en,PRUWATAN,PRUWATAN
en,JATISAWIT,JATISAWIT
en,NEGARADAHA,NEGARADAHA
en,KALIERANG,KALIERANG
en,ADISANA,ADISANA
en,PENGGARUTAN,PENGGARUTAN
en,KALIWADAS,KALIWADAS
en,PAMIJEN,PAMIJEN
en,KALISUMUR,KALISUMUR
en,KALILANGKAP,KALILANGKAP
en,KALINUSU,KALINUSU
en,KEDUNGOLENG,KEDUNGOLENG
en,WINDUAJI,WINDUAJI
en,WANATIRTA,WANATIRTA
en,PAGUYANGAN,PAGUYANGAN
en,PAKUJATI,PAKUJATI
en,PAGOJENGAN,PAGOJENGAN
en,RAGATUNJUNG,RAGATUNJUNG
en,CILIBUR,CILIBUR
en,CIPETUNG,CIPETUNG
en,IGIRKLANCENG,IGIRKLANCENG
en,BATURSARI,BATURSARI
en,KALIGIRI,KALIGIRI
en,SRIDADI,SRIDADI
en,PLOMPONG,PLOMPONG
en,KALILOKA,KALILOKA
en,MLAYANG,MLAYANG
en,MENDALA,MENDALA
en,BUNIWAH,BUNIWAH
en,KALIJURANG,KALIJURANG
en,"GALUH TIMUR","EAST GALUH"
en,KUTAMENDALA,KUTAMENDALA
en,KARANGJONGKENG,KARANGJONGKENG
en,PEPEDAN,PEPEDAN
en,LINGGAPURA,LINGGAPURA
en,NEGARAYU,NEGARAYU
en,TANGGERAN,TANGGERAN
en,PURBAYASA,PURBAYASA
en,WATUJAYA,WATUJAYA
en,KUTAYU,KUTAYU
en,RAJAWETAN,RAJAWETAN
en,WLAHAR,WLAHAR
en,PAMULIHAN,PAMULIHAN
en,KEDUNGBOKOR,KEDUNGBOKOR
en,KARANGBALE,KARANGBALE
en,LUWUNGGEDE,LUWUNGGEDE
en,SLATRI,SLATRI
en,SITANGGAL,SITANGGAL
en,SIANDONG,SIANDONG
en,RENGASPENDAWA,RENGASPENDAWA
en,JEMASIH,JEMASIH
en,CISEUREUH,CISEUREUH
en,PAMEDARAN,PAMEDARAN
en,"CIKEUSAL KIDUL","CIKEUSAL KIDUL"
en,"CIKEUSAL LOR","CIKEUSAL LOR"
en,BUARA,BUARA
en,KARANGBANDUNG,KARANGBANDUNG
en,KUBANGWUNGU,KUBANGWUNGU
en,TANGGUNGSARI,TANGGUNGSARI
en,DUKUHBADAG,DUKUHBADAG
en,KUBANGJATI,KUBANGJATI
en,"DUKUH TENGAH","CENTRAL DUKUH"
en,KETANGGUNGAN,KETANGGUNGAN
en,DUKUHTURI,DUKUHTURI
en,BULAKELOR,BULAKELOR
en,PADAKATON,PADAKATON
en,CIDUWET,CIDUWET
en,KERTASARI,KERTASARI
en,CIPAJANG,CIPAJANG
en,PENANGGAPAN,PENANGGAPAN
en,MALAHAYU,MALAHAYU
en,PARIREJA,PARIREJA
en,TIWULANDU,TIWULANDU
en,CIKAKAK,CIKAKAK
en,KARANGMAJA,KARANGMAJA
en,DUKUHJERUK,DUKUHJERUK
en,SUKAREJA,SUKAREJA
en,KUBANGJERO,KUBANGJERO
en,CIBUNIWANGI,CIBUNIWANGI
en,CIMUNDING,CIMUNDING
en,CIHAUR,CIHAUR
en,TEGALREJA,TEGALREJA
en,"BANJAR LOR","BANJAR LOR"
en,"JATI SAWIT","JATI SAWIT"
en,KARANGSAMBUNG,KARANGSAMBUNG
en,NEGLA,NEGLA
en,BOJONGSARI,BOJONGSARI
en,KARANGJUNTI,KARANGJUNTI
en,RUNGKANG,RUNGKANG
en,DUKUHSALAM,DUKUHSALAM
en,KEDUNGNENG,KEDUNGNENG
en,BLUBUK,BLUBUK
en,"LOSARI KIDUL","LOSARI KIDUL"
en,"LOSARI LOR","LOSARI LOR"
en,KECIPIR,KECIPIR
en,PENGABEAN,PENGABEAN
en,"PRAPAG KIDUL","PRAPAG KIDUL"
en,KARANGDEMPEL,KARANGDEMPEL
en,"PRAPAG LOR","PRAPAG LOR"
en,SARIREJA,SARIREJA
en,KUBANGPUTAT,KUBANGPUTAT
en,"LUWUNG GEDE","LUWUNG GEDE"
en,MUNDU,MUNDU
en,LUWUNGBATA,LUWUNGBATA
en,KARANGREJA,KARANGREJA
en,SIDAKATON,SIDAKATON
en,TEGONGAN,TEGONGAN
en,"KEMURANG WETAN","KEMURANG WETAN"
en,"KEMURANG KULON","KEMURANG KULON"
en,KRAKAHAN,KRAKAHAN
en,PENGARADAN,PENGARADAN
en,"LEMAH ABANG","LEMAH ABANG"
en,SINDANGJAYA,SINDANGJAYA
en,PENDE,PENDE
en,KUBANGPARI,KUBANGPARI
en,CIKANDANG,CIKANDANG
en,CIGEDOG,CIGEDOG
en,CIAMPEL,CIAMPEL
en,JAGAPURA,JAGAPURA
en,KERSANA,KERSANA
en,KEMUKTEN,KEMUKTEN
en,KRAMATSAMPANG,KRAMATSAMPANG
en,LIMBANGAN,LIMBANGAN
en,SUTAMAJA,SUTAMAJA
en,TEGALGLAGAH,TEGALGLAGAH
en,JUBANG,JUBANG
en,DUKUHLO,DUKUHLO
en,CIPELEM,CIPELEM
en,BANJARATMA,BANJARATMA
en,SIWULUH,SIWULUH
en,LUWUNGRAGI,LUWUNGRAGI
en,RANCAWULUH,RANCAWULUH
en,BULAKPAREN,BULAKPAREN
en,CIMOHONG,CIMOHONG
en,BULAKAMBA,BULAKAMBA
en,PULOGADING,PULOGADING
en,TEGALGANDU,TEGALGANDU
en,JAGALEMPENI,JAGALEMPENI
en,SISALAM,SISALAM
en,SIWUNGKUK,SIWUNGKUK
en,DUKUHWRINGIN,DUKUHWRINGIN
en,SIGENTONG,SIGENTONG
en,SIDAMULYA,SIDAMULYA
en,SIASEM,SIASEM
en,PEBATAN,PEBATAN
en,PESANTUNAN,PESANTUNAN
en,KEBOLEDAN,KEBOLEDAN
en,KUPU,KUPU
en,DUMELING,DUMELING
en,KERTABESUKI,KERTABESUKI
en,SONGGOM,SONGGOM
en,"SONGGOM LOR","SONGGOM LOR"
en,GEGERKUNCI,GEGERKUNCI
en,JATIMAKMUR,JATIMAKMUR
en,JATIROKEH,JATIROKEH
en,CENANG,CENANG
en,WANATAWANG,WANATAWANG
en,WANACALA,WANACALA
en,KARANGSEMBUNG,KARANGSEMBUNG
en,DUKUHMAJA,DUKUHMAJA
en,KEBOGADUNG,KEBOGADUNG
en,KLAMPIS,KLAMPIS
en,KEMIRIAMBA,KEMIRIAMBA
en,"JATIBARANG KIDUL","JATIBARANG KIDUL"
en,TEGALWULUNG,TEGALWULUNG
en,"JATIBARANG LOR","JATIBARANG LOR"
en,PAMENGGER,PAMENGGER
en,KERTASINDUYASA,KERTASINDUYASA
en,JANEGARA,JANEGARA
en,KENDAWA,KENDAWA
en,KLIKIRAN,KLIKIRAN
en,KEDUNGTUKANG,KEDUNGTUKANG
en,RENGASBANDUNG,RENGASBANDUNG
en,PEDESLOHOR,PEDESLOHOR
en,KALIPUCANG,KALIPUCANG
en,KALIALANG,KALIALANG
en,LEMBARAWA,LEMBARAWA
en,PADASUGIH,PADASUGIH
en,WANGANDALEM,WANGANDALEM
en,TERLANGU,TERLANGU
en,BREBES,BREBES
en,"KALIGANGSA KULON","KALIGANGSA KULON"
en,"KALIGANGSA WETAN","KALIGANGSA WETAN"
en,"RANDUSANGA WETAN","RANDUSANGA WETAN"
en,"RANDUSANGA KULON","RANDUSANGA KULON"
en,"LIMBANGAN WETAN","LIMBANGAN WETAN"
en,"LIMBANGAN KULON","LIMBANGAN KULON"
en,"PASAR BATANG","PASAR BATANG"
en,SIGAMBIR,SIGAMBIR
en,PAGEJUGAN,PAGEJUGAN
en,KEDUNGUTER,KEDUNGUTER
en,TENGKI,TENGKI
en,KALIWLINGI,KALIWLINGI
en,"REJOWINANGUN SELATAN","SOUTH REJOWINANGUN"
en,"JURANGOMBO UTARA","NORTH JURANGOMBO"
en,"JURANGOMBO SELATAN","SOUTH JURANGOMBO"
en,"TIDAR UTARA","NORTH TIDAR"
en,"TIDAR SELATAN","SOUTH TIDAR"
en,"REJOWINANGUN UTARA","NORTH REJOWINANGUN"
en,KEMIRIREJO,KEMIRIREJO
en,CACABAN,CACABAN
en,MAGELANG,MAGELANG
en,GELANGAN,GELANGAN
en,POTROBANGSAN,POTROBANGSAN
en,"KRAMAT UTARA","NORTH KRAMAT"
en,"KRAMAT SELATAN","SOUTH KRAMAT"
en,PANULARAN,PANULARAN
en,SRIWEDARI,SRIWEDARI
en,PENUMPING,PENUMPING
en,SONDAKAN,SONDAKAN
en,KERTEN,KERTEN
en,JOYOTAKAN,JOYOTAKAN
en,DANUKUSUMAN,DANUKUSUMAN
en,SERENGAN,SERENGAN
en,TIPES,TIPES
en,KRATONAN,KRATONAN
en,JAYENGAN,JAYENGAN
en,KEMLAYAN,KEMLAYAN
en,JOYOSURAN,JOYOSURAN
en,SEMANGGI,SEMANGGI
en,"PASAR KLIWON","PASAR KLIWON"
en,BALUWARTI,BALUWARTI
en,GAJAHAN,GAJAHAN
en,"KEDUNG LUMBU","KEDUNG LUMBU"
en,SANGKRAH,SANGKRAH
en,"KEPATIHAN KULON","KEPATIHAN KULON"
en,"KEPATIHAN WETAN","KEPATIHAN WETAN"
en,SUDIROPRAJAN,SUDIROPRAJAN
en,SEWU,SEWU
en,PUCANGSAWIT,PUCANGSAWIT
en,PURWODININGRATAN,PURWODININGRATAN
en,JEBRES,JEBRES
en,MOJOSONGO,MOJOSONGO
en,MANGKUBUMEN,MANGKUBUMEN
en,TIMURAN,TIMURAN
en,KEPRABON,KEPRABON
en,KETELAN,KETELAN
en,PUNGGAWAN,PUNGGAWAN
en,KESTALAN,KESTALAN
en,SETABELAN,SETABELAN
en,GILINGAN,GILINGAN
en,MANAHAN,MANAHAN
en,NUSUKAN,NUSUKAN
en,KADIPIRO,KADIPIRO
en,NOBOREJO,NOBOREJO
en,CEBONGAN,CEBONGAN
en,RANDUACIR,RANDUACIR
en,LEDOK,LEDOK
en,"TINGKIR TENGAH","CENTRAL TINGKIR"
en,"TINGKIR LOR","TINGKIR LOR"
en,KALIBENING,KALIBENING
en,"SIDOREJO KIDUL","SIDOREJO KIDUL"
en,GENDONGAN,GENDONGAN
en,"KUTOWINANGUN KIDUL","KUTOWINANGUN KIDUL"
en,"KUTOWINANGUN LOR","KUTOWINANGUN LOR"
en,KECANDRAN,KECANDRAN
en,KALICACING,KALICACING
en,BLOTONGAN,BLOTONGAN
en,"SIDOREJO LOR","SIDOREJO LOR"
en,"KAUMAN KIDUL","KAUMAN KIDUL"
en,CANGKIRAN,CANGKIRAN
en,KARANGMALANG,KARANGMALANG
en,POLAMAN,POLAMAN
en,MIJEN,MIJEN
en,JATIBARANG,JATIBARANG
en,KEDUNGPANI,KEDUNGPANI
en,NGADIRGO,NGADIRGO
en,WONOLOPO,WONOLOPO
en,WONOPLUMBON,WONOPLUMBON
en,GUNUNGPATI,GUNUNGPATI
en,SUMUREJO,SUMUREJO
en,PAKINTELAN,PAKINTELAN
en,NONGKOSAWIT,NONGKOSAWIT
en,KANDRI,KANDRI
en,PUNGANGAN,PUNGANGAN
en,KALISEGORO,KALISEGORO
en,SADENG,SADENG
en,PUDAKPAYUNG,PUDAKPAYUNG
en,GEDAWANG,GEDAWANG
en,JABUNGAN,JABUNGAN
en,PADANGSARI,PADANGSARI
en,BANYUMANIK,BANYUMANIK
en,"SRONDOL WETAN","SRONDOL WETAN"
en,PEDALANGAN,PEDALANGAN
en,SUMURBOTO,SUMURBOTO
en,"SRONDOL KULON","SRONDOL KULON"
en,TINJOMOYO,TINJOMOYO
en,NGESREP,NGESREP
en,SAMPANGAN,SAMPANGAN
en,"BENDAN DUWUR","BENDAN DUWUR"
en,GAJAHMUNGKUR,GAJAHMUNGKUR
en,"BENDAN NGISOR","BENDAN NGISOR"
en,PETOMPON,PETOMPON
en,LEMPONGSARI,LEMPONGSARI
en,BULUSTALAN,BULUSTALAN
en,BARUSARI,BARUSARI
en,MUGASSARI,MUGASSARI
en,PLEBURAN,PLEBURAN
en,WONODRI,WONODRI
en,"LAMPER KIDUL","LAMPER KIDUL"
en,"LAMPER LOR","LAMPER LOR"
en,"LAMPER TENGAH","CENTRAL LAMPER"
en,JATINGALEH,JATINGALEH
en,"KARANGANYAR GUNUNG","KARANGANYAR GUNUNG"
en,KALIWIRU,KALIWIRU
en,WONOTINGAL,WONOTINGAL
en,METESEH,METESEH
en,KRAMAS,KRAMAS
en,SENDANGMULYO,SENDANGMULYO
en,JANGLI,JANGLI
en,TANDANG,TANDANG
en,KEDUNGMUNDU,KEDUNGMUNDU
en,SENDANGGUWO,SENDANGGUWO
en,GEMAH,GEMAH
en,"PEDURUNGAN KIDUL","PEDURUNGAN KIDUL"
en,"PLAMONGAN SARI","PLAMONGAN SARI"
en,"PENGGARON KIDUL","PENGGARON KIDUL"
en,"PEDURUNGAN LOR","PEDURUNGAN LOR"
en,TLOGOMULYO,TLOGOMULYO
en,"PEDURUNGAN TENGAH","CENTRAL PEDURUNGAN"
en,KALICARI,KALICARI
en,"TLOGOSARI KULON","TLOGOSARI KULON"
en,"TLOGOSARI WETAN","TLOGOSARI WETAN"
en,"MUKTIHARJO KIDUL","MUKTIHARJO KIDUL"
